x,pi2
15660000000,41219589
15670000000,41243636
15680000000,41267712
15690000000,41291851
15700000000,41315806
15710000000,41339781
15720000000,41363697
15730000000,41387631
15740000000,41411432
15750000000,41435577
15760000000,41459779
15770000000,41483889
15780000000,41507563
15790000000,41531506
15800000000,41555609
15810000000,41579724
15820000000,41603534
15830000000,41627582
15840000000,41651833
15850000000,41675874
15860000000,41699779
15870000000,41723630
15880000000,41747408
15890000000,41771167
15900000000,41795031
15910000000,41818771
15920000000,41842821
15930000000,41866760
15940000000,41890631
15950000000,41914631
15960000000,41938545
15970000000,41962510
15980000000,41986454
15990000000,42010268
16000000000,42034329
16010000000,42058371
16020000000,42082344
16030000000,42106302
16040000000,42130151
16050000000,42154057
16060000000,42178221
16070000000,42202024
16080000000,42225904
16090000000,42249662
16100000000,42273755
16110000000,42297961
16120000000,42322068
16130000000,42346000
16140000000,42369595
16150000000,42393726
16160000000,42417854
16170000000,42442020
16180000000,42465946
16190000000,42489707
16200000000,42513305
16210000000,42536971
16220000000,42560814
16230000000,42584779
16240000000,42608842
16250000000,42632747
16260000000,42656533
16270000000,42680442
16280000000,42704301
16290000000,42727940
16300000000,42751615
16310000000,42775560
16320000000,42799492
16330000000,42823211
16340000000,42847088
16350000000,42871030
16360000000,42895216
16370000000,42919232
16380000000,42942944
16390000000,42966612
16400000000,42990508
16410000000,43014298
16420000000,43037928
16430000000,43061782
16440000000,43085510
16450000000,43109212
16460000000,43133110
16470000000,43156943
16480000000,43180703
16490000000,43204342
16500000000,43228172
16510000000,43252301
16520000000,43276274
16530000000,43300266
16540000000,43324014
16550000000,43348022
16560000000,43371855
16570000000,43395651
16580000000,43419526
16590000000,43443469
16600000000,43467372
16610000000,43491363
16620000000,43515329
16630000000,43539221
16640000000,43563034
16650000000,43586959
16660000000,43610753
16670000000,43634579
16680000000,43658538
16690000000,43682259
16700000000,43706165
16710000000,43729726
16720000000,43753522
16730000000,43777357
16740000000,43801076
16750000000,43824738
16760000000,43848549
16770000000,43872476
16780000000,43896509
16790000000,43920269
16800000000,43944013
16810000000,43967633
16820000000,43991434
16830000000,44015329
16840000000,44039268
16850000000,44063008
16860000000,44087020
16870000000,44110942
16880000000,44134810
16890000000,44158714
16900000000,44182543
16910000000,44206417
16920000000,44230141
16930000000,44254067
16940000000,44277690
16950000000,44301763
16960000000,44325283
16970000000,44349068
16980000000,44372988
16990000000,44396778
17000000000,44420444
17010000000,44444439
17020000000,44468298
17030000000,44491961
17040000000,44515724
17050000000,44539483
17060000000,44563359
17070000000,44587077
17080000000,44611051
17090000000,44634865
17100000000,44658785
17110000000,44682888
17120000000,44706703
17130000000,44730485
17140000000,44754433
17150000000,44778200
17160000000,44801975
17170000000,44825857
17180000000,44849755
17190000000,44873528
17200000000,44897395
17210000000,44921387
17220000000,44945069
17230000000,44968685
17240000000,44992335
17250000000,45015981
17260000000,45039721
17270000000,45063493
17280000000,45087366
17290000000,45111025
17300000000,45134757
17310000000,45158466
17320000000,45182243
17330000000,45206139
17340000000,45229927
17350000000,45253759
17360000000,45277462
17370000000,45301297
17380000000,45325263
17390000000,45349025
17400000000,45372884
17410000000,45396311
17420000000,45420126
17430000000,45443994
17440000000,45467753
17450000000,45491321
17460000000,45514799
17470000000,45538473
17480000000,45562321
17490000000,45586158
17500000000,45609758
17510000000,45633461
17520000000,45657508
17530000000,45681277
17540000000,45704975
17550000000,45728643
17560000000,45752394
17570000000,45776241
17580000000,45799977
17590000000,45823915
17600000000,45847474
17610000000,45870889
17620000000,45894472
17630000000,45917877
17640000000,45941622
17650000000,45965180
17660000000,45988824
17670000000,46012338
17680000000,46035977
17690000000,46059797
17700000000,46083754
17710000000,46107367
17720000000,46131414
17730000000,46155051
17740000000,46178750
17750000000,46202431
17760000000,46226086
17770000000,46249679
17780000000,46273365
17790000000,46297041
17800000000,46320757
17810000000,46344367
17820000000,46368028
17830000000,46391821
17840000000,46415604
17850000000,46439431
17860000000,46463255
17870000000,46486982
17880000000,46510829
17890000000,46534493
17900000000,46557970
17910000000,46581735
17920000000,46605397
17930000000,46629085
17940000000,46652763
17950000000,46676495
17960000000,46700188
17970000000,46723681
17980000000,46747391
17990000000,46771025
18000000000,46794794
18010000000,46818491
18020000000,46842321
18030000000,46865895
18040000000,46889798
18050000000,46913498
18060000000,46937293
18070000000,46961102
18080000000,46984897
18090000000,47008605
18100000000,47032055
18110000000,47055992
18120000000,47079791
18130000000,47103472
18140000000,47127134
18150000000,47150624
18160000000,47174267
18170000000,47198085
18180000000,47221824
18190000000,47245280
18200000000,47269001
18210000000,47292633
18220000000,47316105
18230000000,47339749
18240000000,47363377
18250000000,47386972
18260000000,47410749
18270000000,47434446
18280000000,47457980
18290000000,47481595
18300000000,47505150
18310000000,47528676
18320000000,47552167
18330000000,47575900
18340000000,47599588
18350000000,47623230
18360000000,47646789
18370000000,47670383
18380000000,47694034
18390000000,47717734
18400000000,47741455
18410000000,47765130
18420000000,47788606
18430000000,47812142
18440000000,47835703
18450000000,47859233
18460000000,47882863
18470000000,47906328
18480000000,47930110
18490000000,47953833
18500000000,47977644
18510000000,48001156
18520000000,48024752
18530000000,48048091
18540000000,48071613
18550000000,48095091
18560000000,48118772
18570000000,48142322
18580000000,48165794
18590000000,48189645
18600000000,48213347
18610000000,48236881
18620000000,48260609
18630000000,48284309
18640000000,48308089
18650000000,48331613
18660000000,48355494
18670000000,48379137
18680000000,48402733
18690000000,48426513
18700000000,48450274
18710000000,48473949
18720000000,48497581
18730000000,48521043
18740000000,48544559
18750000000,48568205
18760000000,48591836
18770000000,48615201
18780000000,48638929
18790000000,48662452
18800000000,48686170
18810000000,48709558
18820000000,48733010
18830000000,48756400
18840000000,48780014
18850000000,48803571
18860000000,48827074
18870000000,48850758
18880000000,48874525
18890000000,48898121
18900000000,48921623
18910000000,48945112
18920000000,48968904
18930000000,48992382
18940000000,49015946
18950000000,49039448
18960000000,49062887
18970000000,49086290
18980000000,49109882
18990000000,49133296
19000000000,49156910
19010000000,49180422
19020000000,49204011
19030000000,49227410
19040000000,49251077
19050000000,49274696
19060000000,49298082
19070000000,49321564
19080000000,49345084
19090000000,49368609
19100000000,49392410
19110000000,49415921
19120000000,49439615
19130000000,49463185
19140000000,49486847
19150000000,49510522
19160000000,49534067
19170000000,49557723
19180000000,49581161
19190000000,49604757
19200000000,49628276
19210000000,49651736
19220000000,49675030
19230000000,49698441
19240000000,49721948
19250000000,49745394
19260000000,49768858
19270000000,49792406
19280000000,49815820
19290000000,49839290
19300000000,49862648
19310000000,49886022
19320000000,49909712
19330000000,49933517
19340000000,49957277
19350000000,49980823
19360000000,50004463
19370000000,50028044
19380000000,50051576
19390000000,50075109
19400000000,50098759
19410000000,50122429
19420000000,50146062
19430000000,50169562
19440000000,50193085
19450000000,50216703
19460000000,50240364
19470000000,50263920
19480000000,50287220
19490000000,50310788
19500000000,50334296
19510000000,50357908
19520000000,50381502
19530000000,50404912
19540000000,50428322
19550000000,50451821
19560000000,50475350
19570000000,50498796
19580000000,50522218
19590000000,50545741
19600000000,50569168
19610000000,50592824
19620000000,50616186
19630000000,50639840
19640000000,50663437
19650000000,50686841
19660000000,50710538
19670000000,50734023
19680000000,50757508
19690000000,50781068
19700000000,50804505
19710000000,50827993
19720000000,50851446
19730000000,50875133
19740000000,50898851
19750000000,50922307
19760000000,50945659
19770000000,50969290
19780000000,50992697
19790000000,51016205
19800000000,51039523
19810000000,51062798
19820000000,51086497
19830000000,51110061
19840000000,51133567
19850000000,51157048
19860000000,51180532
19870000000,51203991
19880000000,51227289
19890000000,51250692
19900000000,51274154
19910000000,51297634
19920000000,51321104
19930000000,51344641
19940000000,51368128
19950000000,51391599
19960000000,51415090
19970000000,51438495
19980000000,51462008
19990000000,51485484
20000000000,51509099
20010000000,51532517
20020000000,51555982
20030000000,51579473
20040000000,51603012
20050000000,51626426
20060000000,51649848
20070000000,51673523
20080000000,51696971
20090000000,51720453
20100000000,51744075
20110000000,51767540
20120000000,51791001
20130000000,51814402
20140000000,51837862
20150000000,51861261
20160000000,51884550
20170000000,51907993
20180000000,51931436
20190000000,51954802
20200000000,51978325
20210000000,52001939
20220000000,52025511
20230000000,52049052
20240000000,52072442
20250000000,52095868
20260000000,52119302
20270000000,52142787
20280000000,52166241
20290000000,52189572
20300000000,52213093
20310000000,52236539
20320000000,52259846
20330000000,52283330
20340000000,52306679
20350000000,52329775
20360000000,52353331
20370000000,52376746
20380000000,52400129
20390000000,52423609
20400000000,52447107
20410000000,52470446
20420000000,52493566
20430000000,52517029
20440000000,52540382
20450000000,52563923
20460000000,52587400
20470000000,52610791
20480000000,52633993
20490000000,52657331
20500000000,52680631
20510000000,52704045
20520000000,52727705
20530000000,52751068
20540000000,52774690
20550000000,52798272
20560000000,52821499
20570000000,52844851
20580000000,52868265
20590000000,52891759
20600000000,52915068
20610000000,52938355
20620000000,52961928
20630000000,52985308
20640000000,53008783
20650000000,53032209
20660000000,53055529
20670000000,53078960
20680000000,53102551
20690000000,53126005
20700000000,53149273
20710000000,53172863
20720000000,53195915
20730000000,53219232
20740000000,53242832
20750000000,53266152
20760000000,53289551
20770000000,53312816
20780000000,53336291
20790000000,53359673
20800000000,53383009
20810000000,53406571
20820000000,53430088
20830000000,53453579
20840000000,53476876
20850000000,53500376
20860000000,53523746
20870000000,53547053
20880000000,53570402
20890000000,53593822
20900000000,53617122
20910000000,53640633
20920000000,53664039
20930000000,53687721
20940000000,53711121
20950000000,53734545
20960000000,53757802
20970000000,53781180
20980000000,53804560
20990000000,53827897
21000000000,53851286
21010000000,53874584
21020000000,53898023
21030000000,53921449
21040000000,53944790
21050000000,53968199
21060000000,53991622
21070000000,54015152
21080000000,54038735
21090000000,54062209
21100000000,54085638
21110000000,54109028
21120000000,54132242
21130000000,54155776
21140000000,54179161
21150000000,54202400
21160000000,54225864
21170000000,54249035
21180000000,54272241
21190000000,54295526
21200000000,54318857
21210000000,54342316
21220000000,54365686
21230000000,54388876
21240000000,54412007
21250000000,54435465
21260000000,54458874
21270000000,54482411
21280000000,54505871
21290000000,54529282
21300000000,54552702
21310000000,54576142
21320000000,54599513
21330000000,54622884
21340000000,54646402
21350000000,54669680
21360000000,54692885
21370000000,54716337
21380000000,54739682
21390000000,54763220
21400000000,54786509
21410000000,54809827
21420000000,54832910
21430000000,54856352
21440000000,54879630
21450000000,54903179
21460000000,54926620
21470000000,54950025
21480000000,54973342
21490000000,54996860
21500000000,55020156
21510000000,55043566
21520000000,55066811
21530000000,55090255
21540000000,55113490
21550000000,55136925
21560000000,55160219
21570000000,55183750
21580000000,55207219
21590000000,55230561
21600000000,55253942
21610000000,55277306
21620000000,55300768
21630000000,55324318
21640000000,55347592
21650000000,55370859
21660000000,55393988
21670000000,55417336
21680000000,55440640
21690000000,55464033
21700000000,55487496
21710000000,55510594
21720000000,55533941
21730000000,55557298
21740000000,55580565
21750000000,55603793
21760000000,55627157
21770000000,55650313
21780000000,55673446
21790000000,55696697
21800000000,55719945
21810000000,55743183
21820000000,55766325
21830000000,55789392
21840000000,55812640
21850000000,55835983
21860000000,55859277
21870000000,55882671
21880000000,55906056
21890000000,55929337
21900000000,55952731
21910000000,55975904
21920000000,55999252
21930000000,56022393
21940000000,56045478
21950000000,56068712
21960000000,56092133
21970000000,56115411
21980000000,56138729
21990000000,56161749
22000000000,56185151
22010000000,56208413
22020000000,56231482
22030000000,56254738
22040000000,56277915
22050000000,56301321
22060000000,56324565
22070000000,56347834
22080000000,56370983
22090000000,56394072
22100000000,56417169
22110000000,56440701
22120000000,56463857
22130000000,56487261
